id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1253296910846263296,1253280788298305537,1587644243000,2020-04-23,08:17:23,Eastern Daylight Time,3353256492,carellirick,Rick Carelli,,"Oh well ? It’s to bad , joe Biden passed away. We’ll have to nominate Coumo he was so great poisoning the public during the demokkkrat corona attack. Demokkkrats are the enemy of state.","['because93', 'debrammason1']",[],[],0,0,0,[],[],https://twitter.com/CarelliRick/status/1253296910846263296,False,,0,DC,,,,,,"[{'user_id': '3353256492', 'username': 'CarelliRick'}, {'user_id': '1010522757543669761', 'username': 'because93'}, {'user_id': '714949505720823808', 'username': 'DebraMMason1'}]",,,,
1253296800783630337,1253296800783630337,1587644217000,2020-04-23,08:16:57,Eastern Daylight Time,763034362149474304,tiquetrader,TiqueTrader,,Early L.C. Smith Corona Secretarial Model 8 110 inch Typewriter Works  https://tiquetrader.com/product/early-l-c-smith-corona-secretarial-model-8-110-inch-typewriter-works/ …,[],['https://tiquetrader.com/product/early-l-c-smith-corona-secretarial-model-8-110-inch-typewriter-works/'],[],0,0,0,[],[],https://twitter.com/tiquetrader/status/1253296800783630337,False,,0,DC,,,,,,"[{'user_id': '763034362149474304', 'username': 'tiquetrader'}]",,,,
1253296720592515072,1253296720592515072,1587644197000,2020-04-23,08:16:37,Eastern Daylight Time,1213275291021279233,everett33346815,Everett James,,Have any SS retirees gotten their Corona check. I know of NO ONE,[],[],[],0,0,0,[],[],https://twitter.com/Everett33346815/status/1253296720592515072,False,,0,DC,,,,,,"[{'user_id': '1213275291021279233', 'username': 'Everett33346815'}]",,,,
1253296409908051968,1253296409908051968,1587644123000,2020-04-23,08:15:23,Eastern Daylight Time,15852501,ianbush,ianbush,,"Someday soon, we will be free of this coronavirus, and we will see the return of the market. If you are thinking of selling post-corona, this list can help.  https://www.loudoun-homes.com/real-estate-blog/cooped-up-at-home-5-outdoor-projects-to-get-your-home-ready-for-the-post-pandemic-real-estate-market/ … pic.twitter.com/d3eKs2P0al",[],['https://www.loudoun-homes.com/real-estate-blog/cooped-up-at-home-5-outdoor-projects-to-get-your-home-ready-for-the-post-pandemic-real-estate-market/'],['https://pbs.twimg.com/media/EWSacW2XsAAoDtZ.jpg'],0,0,0,[],[],https://twitter.com/ianbush/status/1253296409908051968,False,,0,DC,,,,,,"[{'user_id': '15852501', 'username': 'ianbush'}]",,,,
1253296291293134854,1253291018256101379,1587644095000,2020-04-23,08:14:55,Eastern Daylight Time,1188799390703505408,bishop25074003,Bishop Fred Moses,,"So now you people are debating for next COS position not the way to solution of how we get through with this Corona Virus, God will not allow you to seat on that chair cos I expected you people to help find a way out so we can get back to work but ur fighting for position.",['channelstv'],[],[],0,0,1,[],[],https://twitter.com/Bishop25074003/status/1253296291293134854,False,,0,DC,,,,,,"[{'user_id': '1188799390703505408', 'username': 'Bishop25074003'}, {'user_id': '125346858', 'username': 'channelstv'}]",,,,
1253295174316429312,1253295174316429312,1587643829000,2020-04-23,08:10:29,Eastern Daylight Time,1177332256437940226,amgcgreensdept,Allentown Municipal Greens Department,,Just caught a glimpse of the brand of shovel I'm using....#corona #irrigationwork pic.twitter.com/eQIwXX7G2R,[],[],['https://pbs.twimg.com/media/EWSZS-cXgAEtKN6.jpg'],0,0,6,"['#corona', '#irrigationwork']",[],https://twitter.com/AMGCGreensDept/status/1253295174316429312,False,,0,DC,,,,,,"[{'user_id': '1177332256437940226', 'username': 'AMGCGreensDept'}]",,,,
1253295169002246152,1253071219844399104,1587643828000,2020-04-23,08:10:28,Eastern Daylight Time,743519161280765952,redwood1grace,Grace Redwood,,Currently there are not enough thorough studies to  absolutely  confirm  or negate the benefits of this therapy to treat corona virus .,"['wdunlap', 'jaketapper']",[],[],1,0,0,[],[],https://twitter.com/Redwood1Grace/status/1253295169002246152,False,,0,DC,,,,,,"[{'user_id': '743519161280765952', 'username': 'Redwood1Grace'}, {'user_id': '16585184', 'username': 'wdunlap'}, {'user_id': '14529929', 'username': 'jaketapper'}]",,,,
1253295162048106496,1253295162048106496,1587643826000,2020-04-23,08:10:26,Eastern Daylight Time,174511884,joebarracato,Joseph Barracato,,Tom Hanks sends typewriter to bullied Australian boy named Corona  https://news.yahoo.com/tom-hanks-sends-typewriter-bullied-095353466.html?soc_src=hl-viewer&soc_trk=tw … via @YahooNews,['yahoonews'],['https://news.yahoo.com/tom-hanks-sends-typewriter-bullied-095353466.html?soc_src=hl-viewer&soc_trk=tw'],[],0,0,0,[],[],https://twitter.com/JoeBarracato/status/1253295162048106496,False,,0,DC,,,,,,"[{'user_id': '174511884', 'username': 'JoeBarracato'}, {'user_id': '7309052', 'username': 'YahooNews'}]",,,,
1253295038555193344,1253295038555193344,1587643796000,2020-04-23,08:09:56,Eastern Daylight Time,840358149404135425,freshwaterfire,Freshwater Fire Stn,,"Tonight, 8pm, we’ll be sounding our sirens to say thank you to our amazing NHS & key workers. Today we’re featuring our CFR colleagues & the @atcorsiowas team. Ordinary people doing extraordinary work during the corona crisis. #clapforcarers #nhs #stayhomestaysafe #iwight pic.twitter.com/qyWTjMZlJW",['atcorsiowas'],[],"['https://pbs.twimg.com/media/EWSZMHAXgAIxPdl.jpg', 'https://pbs.twimg.com/media/EWSZMG8WoAABRW5.jpg', 'https://pbs.twimg.com/media/EWSZMG5XgAEs2r4.jpg', 'https://pbs.twimg.com/media/EWSZMHpXkAAiumr.jpg']",0,5,21,"['#clapforcarers', '#nhs', '#stayhomestaysafe', '#iwight']",[],https://twitter.com/FreshwaterFire/status/1253295038555193344,False,,0,DC,,,,,,"[{'user_id': '840358149404135425', 'username': 'FreshwaterFire'}, {'user_id': '1111623860019974146', 'username': 'atcorsiowas'}]",,,,
1253294900763856897,1253036704644153344,1587643764000,2020-04-23,08:09:24,Eastern Daylight Time,384963895,crufreeman,CFreeMD,,You don’t want the corona response investigated? 800k USA cases later?? You sure about that Sean???,['seanhannity'],[],[],0,0,0,[],[],https://twitter.com/crufreeman/status/1253294900763856897,False,,0,DC,,,,,,"[{'user_id': '384963895', 'username': 'crufreeman'}, {'user_id': '41634520', 'username': 'seanhannity'}]",,,,
1253294845466157056,1253294845466157056,1587643750000,2020-04-23,08:09:10,Eastern Daylight Time,703663988656230400,slurpee_1120,Shelby Newton,,CORONA CAN SQUARE THE FUCK UPP  https://twitter.com/anitrendz/status/1253174995196342273 …,[],['https://twitter.com/anitrendz/status/1253174995196342273'],[],1,0,5,[],[],https://twitter.com/Slurpee_1120/status/1253294845466157056,False,https://twitter.com/AniTrendz/status/1253174995196342273,0,DC,,,,,,"[{'user_id': '703663988656230400', 'username': 'Slurpee_1120'}]",,,,
1253294590519582721,1253293550273519619,1587643690000,2020-04-23,08:08:10,Eastern Daylight Time,885031650492633088,rangergirl2112,Joan-Anne Bross,,"Like hell will I take a vaccine! They've never been able to make a vaccine for any other Corona virus, or AIDS, but suddenly have a vaccine in the pipeline? Doesn't this make you wonder? (Love ya, Raheem. Tell Buck Sexton hi.)",['raheemkassam'],[],[],0,0,5,[],[],https://twitter.com/Rangergirl2112/status/1253294590519582721,False,,0,DC,,,,,,"[{'user_id': '885031650492633088', 'username': 'Rangergirl2112'}, {'user_id': '125128723', 'username': 'RaheemKassam'}]",,,,
1253294574128304128,1253294574128304128,1587643686000,2020-04-23,08:08:06,Eastern Daylight Time,158699661,sunkiemc,OLA SUNMONU (𝕄ℙℍ) aka Jo Billy,,"Georgia hasn’t seen anything yet... Come next week, GA is just about to get HIT HIT by the real Corona wave... 🤞🏾🤞🏾🤞🏾 KEMP dunno nothing 😂😂😂 OUTSIDE TOMORROW, YAY!!! IM HAPPY FOR Y’ALL GEORGIANS 🤦🏾‍♂️",[],[],[],0,0,0,[],[],https://twitter.com/sunkiemc/status/1253294574128304128,False,,0,DC,,,,,,"[{'user_id': '158699661', 'username': 'sunkiemc'}]",,,,
1253294551302840322,1253273424442593280,1587643680000,2020-04-23,08:08:00,Eastern Daylight Time,128659227,jghuang,Jules Huang,,"@realDonaldTrump should have a rally, start with Georgia, then we will know if we can truly open up the economy! #COVID19 #Corona","['msnbc', 'realdonaldtrump']",[],[],0,0,0,"['#covid19', '#corona']",[],https://twitter.com/jghuang/status/1253294551302840322,False,,0,DC,,,,,,"[{'user_id': '128659227', 'username': 'jghuang'}, {'user_id': '2836421', 'username': 'MSNBC'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1253294382289244160,1253294382289244160,1587643640000,2020-04-23,08:07:20,Eastern Daylight Time,983484032213245953,roshanmiracles,josh,,"We are all Humans its ok to feel like this at times. Just put your trust and faith in God he will make each day easier. Take it one day at a time.
God knows your heart.
#thursdaymorning #StayHome #ThursdayThoughts #ThursdayMotivation #thursdayvibes #ArnabGoswami #Corona  pic.twitter.com/6mfjWKbnbU",[],[],['https://pbs.twimg.com/media/EWSYmNOWAAIh68p.jpg'],0,0,0,"['#thursdaymorning', '#stayhome', '#thursdaythoughts', '#thursdaymotivation', '#thursdayvibes', '#arnabgoswami', '#corona']",[],https://twitter.com/Roshanmiracles/status/1253294382289244160,False,,0,DC,,,,,,"[{'user_id': '983484032213245953', 'username': 'Roshanmiracles'}]",,,,
1253294167427407872,1253067826337890304,1587643589000,2020-04-23,08:06:29,Eastern Daylight Time,767352462290280448,darabdulrehman1,الله أكبر,,U.S. is engulfed by corona missiles,"['us_spacecom', 'deptofdefense', 'spaceforcecso']",[],[],0,0,0,[],[],https://twitter.com/DarAbdulRehman1/status/1253294167427407872,False,,0,DC,,,,,,"[{'user_id': '767352462290280448', 'username': 'DarAbdulRehman1'}, {'user_id': '1025447036835885056', 'username': 'US_SpaceCom'}, {'user_id': '66369181', 'username': 'DeptofDefense'}, {'user_id': '905158770107568133', 'username': 'SpaceForceCSO'}]",,,,
1253293793954144256,1253293793228607494,1587643500000,2020-04-23,08:05:00,Eastern Daylight Time,1037662144190398475,erb_kay,Kay Erb,,Dr. Fauci immediately contradicted him by saying it would he was convinced Corona 19 would be back in the fall. The CDC wants us to get flu shots so that the common flu will not be confused & we need the TESTING that is NOT available to be provided before we can move forward!,[],[],[],0,0,1,[],[],https://twitter.com/erb_kay/status/1253293793954144256,False,,0,DC,,,,,,"[{'user_id': '1037662144190398475', 'username': 'erb_kay'}]",,,,
1253293498758987782,1253293498758987782,1587643429000,2020-04-23,08:03:49,Eastern Daylight Time,263816277,lindzchastain,𝓛𝓲𝓷𝓭𝓼𝓮𝔂,,Georgia waking up to more Corona cases and a tornado warning for a 3rd week in a row  pic.twitter.com/Ic4xJPllG2,[],[],[],0,0,3,[],[],https://twitter.com/lindzchastain/status/1253293498758987782,False,,1,DC,,,,,,"[{'user_id': '263816277', 'username': 'lindzchastain'}]",,,,
1253293448008028160,1253293448008028160,1587643417000,2020-04-23,08:03:37,Eastern Daylight Time,137783378,mohamedel3ttaar,Mohamed العطار 🇪🇬,,"@MesutOzil1088  donates for really poor people in africa and all over the world inatead of paying cut from his wages this is the true donations 
Paying cut for @Arsenal isn't important as much as donating to poor people and facing Corona virus","['mesutozil1088', 'arsenal']",[],[],0,0,0,[],[],https://twitter.com/MohamedEl3ttaar/status/1253293448008028160,False,,0,DC,,,,,,"[{'user_id': '137783378', 'username': 'MohamedEl3ttaar'}, {'user_id': '533085085', 'username': 'MesutOzil1088'}, {'user_id': '34613288', 'username': 'Arsenal'}]",,,,
1253293411475562497,1253293411475562497,1587643409000,2020-04-23,08:03:29,Eastern Daylight Time,2823415030,bacontribe,vanessa taylor,,"while we lament the peculiarities of a Ramadan under corona, what about our captive family? 

for @newrepublic, i wrote about @BelieverBailOut and the legacy of Black Muslim abolitionists. https://newrepublic.com/article/157414/leaving-no-others-behind-ramadan …","['newrepublic', 'believerbailout']",['https://newrepublic.com/article/157414/leaving-no-others-behind-ramadan'],[],2,49,79,[],[],https://twitter.com/BaconTribe/status/1253293411475562497,False,,0,DC,,,,,,"[{'user_id': '2823415030', 'username': 'BaconTribe'}, {'user_id': '82689705', 'username': 'newrepublic'}, {'user_id': '988107872851693569', 'username': 'BelieverBailOut'}]",,,,
1253292716772986881,1253292716772986881,1587643243000,2020-04-23,08:00:43,Eastern Daylight Time,976485845858443264,neetnationalism,NeetNationalism,,Thank you corona-chan!!  pic.twitter.com/qc4sJspX6T,[],[],['https://pbs.twimg.com/media/EWSXEEbXYAAjFMw.png'],0,0,2,[],[],https://twitter.com/NeetNationalism/status/1253292716772986881,False,,0,DC,,,,,,"[{'user_id': '976485845858443264', 'username': 'NeetNationalism'}]",,,,
1253291812623650816,1252988266439233538,1587643027000,2020-04-23,07:57:07,Eastern Daylight Time,62636101,alfredscottb,Scott,,My parents are both seniors with small pensions. The Corona virus hasn't had a negative effect at all on their finances. Only extra cost would be grocery delivery twice a month but have been saving a lot on other things.,"['urbanpoochnews', 'gdeafguy', 'rosiebarton']",[],[],0,0,0,[],[],https://twitter.com/alfredscottb/status/1253291812623650816,False,,0,DC,,,,,,"[{'user_id': '62636101', 'username': 'alfredscottb'}, {'user_id': '1160690095361536002', 'username': 'urbanpoochnews'}, {'user_id': '2753964372', 'username': 'GDeafguy'}, {'user_id': '75050644', 'username': 'RosieBarton'}]",,,,
1253290765012414465,1253290765012414465,1587642778000,2020-04-23,07:52:58,Eastern Daylight Time,951676120944074752,420asburypark,Jersey Shore Marijuana,,It’s so funny what people are coming up with. The meme game is strong! #Memes #corona #rona #pandemic #COVID19 pic.twitter.com/D0ybdXNATT,[],[],['https://pbs.twimg.com/media/EWSVTrNWsAAwDBk.jpg'],0,0,1,"['#memes', '#corona', '#rona', '#pandemic', '#covid19']",[],https://twitter.com/420AsburyPark/status/1253290765012414465,False,,0,DC,,,,,,"[{'user_id': '951676120944074752', 'username': '420AsburyPark'}]",,,,
1253290711652458502,1253290711652458502,1587642765000,2020-04-23,07:52:45,Eastern Daylight Time,64500866,phantasym,ATAK Productions,,"With the corona crisis forcing us under house arrest, I'm inviting models, cam girls and wrestlers to shoot their own, unique interpretation of a script I've drafted (""The Unseen Experiment""). @ama_rioxxx stars in this first breathtaking installment!  https://www.clips4sale.com/studio/33501/consssssstrictor-s-lair … pic.twitter.com/cycACNCobj",['ama_rioxxx'],['https://www.clips4sale.com/studio/33501/consssssstrictor-s-lair'],['https://pbs.twimg.com/media/EWSU7uRX0AANC_W.jpg'],1,0,1,[],[],https://twitter.com/Phantasym/status/1253290711652458502,False,,0,DC,,,,,,"[{'user_id': '64500866', 'username': 'Phantasym'}, {'user_id': '1145369892327215105', 'username': 'ama_rioxxx'}]",,,,
1253290543490240512,1253290543490240512,1587642725000,2020-04-23,07:52:05,Eastern Daylight Time,1099490786,josephbarnhardt,JOSEPH D. BARNHARDT,,For those that think some people don’t care because of how they act during corona.  https://www.instagram.com/p/B_UoaiCpENe/?igshid=lo7yjmokt599 …,[],['https://www.instagram.com/p/B_UoaiCpENe/?igshid=lo7yjmokt599'],[],0,0,0,[],[],https://twitter.com/JOSEPHBARNHARDT/status/1253290543490240512,False,,0,DC,,,,,,"[{'user_id': '1099490786', 'username': 'JOSEPHBARNHARDT'}]",,,,
1253290468860821509,1253290468860821509,1587642707000,2020-04-23,07:51:47,Eastern Daylight Time,1179888752426012672,1776dairenn,自由戦士アイデアレーンジャー,,"ER doctors were supposed to be up to their stethoscopes in COVID-19 patients. Thank God they're not, but the rationale for the loss of TRILLIONS in GDP, millions of jobs lost and evaporated retirement funds was ""but the hospitals will implode with corona cases!""

RE-

OPEN

NOW  https://twitter.com/JoeSilverman7/status/1253002969836068865 …",[],['https://twitter.com/JoeSilverman7/status/1253002969836068865'],[],0,0,0,[],[],https://twitter.com/1776Dairenn/status/1253290468860821509,False,https://twitter.com/JoeSilverman7/status/1253002969836068865,0,DC,,,,,,"[{'user_id': '1179888752426012672', 'username': '1776Dairenn'}]",,,,
1253290344508264448,1253290344508264448,1587642677000,2020-04-23,07:51:17,Eastern Daylight Time,25446521,funkybobmusic,Anime Remix King,,love in the time of corona  https://twitter.com/HoneyBadger10/status/1253101979670319111 …,[],['https://twitter.com/HoneyBadger10/status/1253101979670319111'],[],0,0,0,[],[],https://twitter.com/FunkyBobMusic/status/1253290344508264448,False,https://twitter.com/HoneyBadger10/status/1253101979670319111,0,DC,,,,,,"[{'user_id': '25446521', 'username': 'FunkyBobMusic'}]",,,,
1253290331933683712,1253290331933683712,1587642674000,2020-04-23,07:51:14,Eastern Daylight Time,1076044678116638720,alaa_express,AlaaExpress,,Corona Covid 19 10pcs KN95 Cycling Face Mask Sport Training Mask PM2.5 Anti-pollution Running Mask  https://alaaexpress.wordpress.com/2020/04/23/corona-covid-19-10pcs-kn95-cycling-face-mask-sport-training-mask-pm2-5-anti-pollution-running-mask-19/ …,[],['https://alaaexpress.wordpress.com/2020/04/23/corona-covid-19-10pcs-kn95-cycling-face-mask-sport-training-mask-pm2-5-anti-pollution-running-mask-19/'],[],0,0,0,[],[],https://twitter.com/alaa_express/status/1253290331933683712,False,,0,DC,,,,,,"[{'user_id': '1076044678116638720', 'username': 'alaa_express'}]",,,,
1253290249989619713,1246514498728583168,1587642655000,2020-04-23,07:50:55,Eastern Daylight Time,1199566632156377089,cynthia19529685,cynthia,,Please tell people to take z pack for the corona virus . It works . It’s helped other I told . Don’t take that clora stuff . That actually makes you sick . I’ve read medical books for thirty years . I love medical field . Don’t listen to any neg . Adds about z pack .,['governorva'],[],[],0,0,0,[],[],https://twitter.com/cynthia19529685/status/1253290249989619713,False,,0,DC,,,,,,"[{'user_id': '1199566632156377089', 'username': 'cynthia19529685'}, {'user_id': '104198706', 'username': 'GovernorVA'}]",,,,
1253290134205861888,1253290134205861888,1587642627000,2020-04-23,07:50:27,Eastern Daylight Time,99392522,ella_mayo_lmao,Ella Mayo 🧠📉,,Everyone's got a plan until they get corona,[],[],[],1,0,10,[],[],https://twitter.com/ella_mayo_lmao/status/1253290134205861888,False,,0,DC,,,,,,"[{'user_id': '99392522', 'username': 'ella_mayo_lmao'}]",,,,
1253289576254386177,1253289576254386177,1587642494000,2020-04-23,07:48:14,Eastern Daylight Time,2482908810,binkybandz7,Bandz,,Real life shit goin on then the corona out of nowhere,[],[],[],0,0,0,[],[],https://twitter.com/BinkyBandz7/status/1253289576254386177,False,,0,DC,,,,,,"[{'user_id': '2482908810', 'username': 'BinkyBandz7'}]",,,,
1253289042541776896,1253283882595647488,1587642367000,2020-04-23,07:46:07,Eastern Daylight Time,727492401598730240,jimsve01,Jim,,I know I was like damn she beats the corona and now she’s super women 🤣,['remywarrior'],[],[],1,0,1,[],[],https://twitter.com/jimsve01/status/1253289042541776896,False,,0,DC,,,,,,"[{'user_id': '727492401598730240', 'username': 'jimsve01'}, {'user_id': '540376582', 'username': 'RemyWarrior'}]",,,,
1253288762068656128,1253287972432228355,1587642300000,2020-04-23,07:45:00,Eastern Daylight Time,821446911320264704,ra_conteur,Ra Conteur,,It’s the most terrifying aspect of the Corona Scam,['mitchellvii'],[],[],0,0,0,[],[],https://twitter.com/Ra_conteur/status/1253288762068656128,False,,0,DC,,,,,,"[{'user_id': '821446911320264704', 'username': 'Ra_conteur'}, {'user_id': '17980523', 'username': 'mitchellvii'}]",,,,
1253288592111218690,1253288592111218690,1587642259000,2020-04-23,07:44:19,Eastern Daylight Time,239922015,scottpaterno,Scott Paterno,,"In think he means an untested “application” of a drug. 

I have been on that drug for 3 years.  It’s been tested and is safe.  The question is whether it’s EFFECTIVE to treat Wuhan Corona, not whether it’s a safe drug.  https://twitter.com/jaketapper/status/1253071219844399104 …",[],['https://twitter.com/jaketapper/status/1253071219844399104'],[],0,2,1,[],[],https://twitter.com/ScottPaterno/status/1253288592111218690,False,https://twitter.com/jaketapper/status/1253071219844399104,0,DC,,,,,,"[{'user_id': '239922015', 'username': 'ScottPaterno'}]",,,,
1253287862491062273,1253287862491062273,1587642086000,2020-04-23,07:41:26,Eastern Daylight Time,2482908810,binkybandz7,Bandz,,Corona been around since December,[],[],[],1,0,1,[],[],https://twitter.com/BinkyBandz7/status/1253287862491062273,False,,0,DC,,,,,,"[{'user_id': '2482908810', 'username': 'BinkyBandz7'}]",,,,
1253287859764621313,1252969704286650368,1587642085000,2020-04-23,07:41:25,Eastern Daylight Time,859531588203360256,drodinsson,Dr. Odinsson,,"I personally do not find it to be a “conspiracy” concerning medical diagnosis and cause of death. They have 2 diseases, similar effects, one being a bit more deadly to certain individuals but also worth a bit more in funding. Money is the root of all evil. Label everything Corona","['nomoneydm', 'realdonaldtrump']",[],[],2,0,0,[],[],https://twitter.com/DrOdinsson/status/1253287859764621313,False,,0,DC,,,,,,"[{'user_id': '859531588203360256', 'username': 'DrOdinsson'}, {'user_id': '903264701139779584', 'username': 'nomoneydm'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1253287775849213953,1253287775849213953,1587642065000,2020-04-23,07:41:05,Eastern Daylight Time,284668823,nickmeidanis,Nick Meidanis,,Small businesses hustle to adapt. Bigger ones seek to build on millions in revenue. Companies in a Corona age — from Mahwah to Edison.  http://newjersey.news12.com/story/42038834/companies-are-having-to-adapt-to-stay-in-business-during-pandemic …,[],['http://newjersey.news12.com/story/42038834/companies-are-having-to-adapt-to-stay-in-business-during-pandemic'],[],0,1,2,[],[],https://twitter.com/NickMeidanis/status/1253287775849213953,False,,0,DC,,,,,,"[{'user_id': '284668823', 'username': 'NickMeidanis'}]",,,,
1253287544021794819,1253171179453546496,1587642010000,2020-04-23,07:40:10,Eastern Daylight Time,159647799,robins535,George Robinson,,"You expect too much. Corona isn’t omnipotent, or omniscient.","['mwalsh11061965', 'lynnriley14', 'jaketapper']",[],[],1,0,1,[],[],https://twitter.com/robins535/status/1253287544021794819,False,,0,DC,,,,,,"[{'user_id': '159647799', 'username': 'robins535'}, {'user_id': '3078597876', 'username': 'mwalsh11061965'}, {'user_id': '1247800014', 'username': 'lynnriley14'}, {'user_id': '14529929', 'username': 'jaketapper'}]",,,,
1253287257093668864,1253049701399769089,1587641941000,2020-04-23,07:39:01,Eastern Daylight Time,24498993,knifenotknife,north american scum,,Be cool if turtles can get corona,['politico'],[],[],0,0,0,[],[],https://twitter.com/KnifeNotknife/status/1253287257093668864,False,,0,DC,,,,,,"[{'user_id': '24498993', 'username': 'KnifeNotknife'}, {'user_id': '9300262', 'username': 'politico'}]",,,,
1253286824316895233,1253286824316895233,1587641838000,2020-04-23,07:37:18,Eastern Daylight Time,223829244,two_journeys,Clemens P. Suter,,Exhibition goes Virtual. Corona Fundraiser! Hashtag #cps_d2c #adventure  https://clemenssuter.com/exhibition-goes-virtual-and-corona-fundraiser/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost … pic.twitter.com/wEkjTFLtXU,[],['https://clemenssuter.com/exhibition-goes-virtual-and-corona-fundraiser/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost'],['https://pbs.twimg.com/media/EWSRubwWAAA1Ipo.jpg'],0,0,0,"['#cps_d2c', '#adventure']",[],https://twitter.com/two_journeys/status/1253286824316895233,False,,0,DC,,,,,,"[{'user_id': '223829244', 'username': 'two_journeys'}]",,,,
1253286377271078912,1253286377271078912,1587641731000,2020-04-23,07:35:31,Eastern Daylight Time,1243487112780898304,angelhickeys,𝙗𝙖𝙗𝙮 𝙗𝙤𝙮,,oh to be getting hickeys from a cute boy.... fuck corona virus,[],[],[],0,0,1,[],[],https://twitter.com/angelhickeys/status/1253286377271078912,False,,0,DC,,,,,,"[{'user_id': '1243487112780898304', 'username': 'angelhickeys'}]",,,,
1253286344647938048,1253106592540573696,1587641724000,2020-04-23,07:35:24,Eastern Daylight Time,22451771,pdnell,Anxious Pickle,,"apropos of your probably not lucrative career in rendering an Israeli accent in English -- I cannot read the words ""corona virus"" without hearing ""corona"" said by an Israeli.  But I need you to write it, because I can't.","['tchotchkele', 'jessicatucker79']",[],[],1,0,1,[],[],https://twitter.com/pdnell/status/1253286344647938048,False,,0,DC,,,,,,"[{'user_id': '22451771', 'username': 'pdnell'}, {'user_id': '98202324', 'username': 'tchotchkele'}, {'user_id': '860808199', 'username': 'jessicatucker79'}]",,,,
1253286306576285696,1253286306576285696,1587641715000,2020-04-23,07:35:15,Eastern Daylight Time,821446911320264704,ra_conteur,Ra Conteur,,People risked their lives & property to found this nation. What are you prepared to risk the END THE CORONA SCAM?  PROTEST! Sue for civil liberty violations. Get The stimulus money that belongs to you. The money @TheDemocrats stole.,['thedemocrats'],[],[],0,0,0,[],[],https://twitter.com/Ra_conteur/status/1253286306576285696,False,,0,DC,,,,,,"[{'user_id': '821446911320264704', 'username': 'Ra_conteur'}, {'user_id': '14377605', 'username': 'TheDemocrats'}]",,,,
1253286025251545088,1253282624245825536,1587641648000,2020-04-23,07:34:08,Eastern Daylight Time,16734425,oconus_lures,RESIST,,Iran should focus on its disaster at home with Corona virus. So called regional power just has the capacity to threaten. Iran is a hardcore failed country that is letting it's own people die. Sad.,"['vallari_', 'reuters']",[],[],0,0,9,[],[],https://twitter.com/Oconus_Lures/status/1253286025251545088,False,,0,DC,,,,,,"[{'user_id': '16734425', 'username': 'Oconus_Lures'}, {'user_id': '244435545', 'username': 'vallari_'}, {'user_id': '1652541', 'username': 'Reuters'}]",,,,
1253285904002752512,1253285904002752512,1587641619000,2020-04-23,07:33:39,Eastern Daylight Time,74960186,ayeeelo_,C O O K B O O K 🤙🏾,,damn my man lil rob mom passed from this corona shit smh 🙏🏾,[],[],[],0,0,0,[],[],https://twitter.com/ayeeelo_/status/1253285904002752512,False,,0,DC,,,,,,"[{'user_id': '74960186', 'username': 'ayeeelo_'}]",,,,
1253285730840961025,1253162780162691072,1587641577000,2020-04-23,07:32:57,Eastern Daylight Time,1098579025344294912,mrstevenmichael,𝙎𝙏𝙀𝙑𝙀𝙉 𝙈𝙄𝘾𝙃𝘼𝙀𝙇℠,,"Yawn....
The corona virus is weak sauce",['washingtonpost'],[],[],0,0,0,[],[],https://twitter.com/MrStevenMichael/status/1253285730840961025,False,,0,DC,,,,,,"[{'user_id': '1098579025344294912', 'username': 'MrStevenMichael'}, {'user_id': '2467791', 'username': 'washingtonpost'}]",,,,
1253285571553906689,1253160349060206592,1587641539000,2020-04-23,07:32:19,Eastern Daylight Time,509615217,kmsmithwriter,KM Smith,,Lol. And whats up with scarf? Is she getting fashion tips from the corona dr?,['lisamei62'],[],[],0,0,0,[],[],https://twitter.com/KMSmithWriter/status/1253285571553906689,False,,0,DC,,,,,,"[{'user_id': '509615217', 'username': 'KMSmithWriter'}, {'user_id': '9427572', 'username': 'LisaMei62'}]",,,,
1253285296030076928,1253285296030076928,1587641474000,2020-04-23,07:31:14,Eastern Daylight Time,1219987884603846658,str8upgina,Gina,,"Fatigue, warm but no temp. Sinuses are stuffed, voice is scratchy, slight sore throat on right side. Damnit now, I believe this can linger or reinfect. Am I the only one craving China 88 & Corona Light w/2 slices of lime.",[],[],[],0,0,0,[],[],https://twitter.com/Str8UpGina/status/1253285296030076928,False,,0,DC,,,,,,"[{'user_id': '1219987884603846658', 'username': 'Str8UpGina'}]",,,,
